publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,year_total_sales,market_share_pct,publisher_rank_in_year
NCS,1996,0.2,1,0.2,1,1,219.55000000000004,0.09109542245502161,60
NCS,1997,0.11,1,0.11,1,1,221.29000000000005,0.04970852727190563,68
NCS,1998,0.09,1,0.09,1,1,291.6100000000001,0.030863139124172684,76
NCSoft,2005,0.07,2,0.035,1,1,509.8899999999998,0.013728451234580014,80
NCSoft,2006,0.05,2,0.025,1,1,556.3399999999995,0.008987309918395234,92
NCSoft,2012,2.3,1,2.3,1,1,425.9499999999997,0.5399694799859142,22
NCSoft,2014,0.17,1,0.17,1,1,372.04999999999984,0.045692783228060765,49
NDA Productions,2002,0.12,1,0.12,1,1,423.5200000000001,0.02833396297695504,78
NEC,1995,0.28,2,0.14,2,1,109.02000000000002,0.25683360851219955,43
NEC,1996,0.29000000000000004,2,0.14500000000000002,2,1,219.55000000000004,0.13208836255978137,50
NEC Interchannel,1996,0.06,1,0.06,1,1,219.55000000000004,0.027328626736506486,80
NEC Interchannel,1997,0.21000000000000002,2,0.10500000000000001,1,2,221.29000000000005,0.09489809751909259,60
NEC Interchannel,1998,0.33,2,0.165,1,2,291.6100000000001,0.11316484345529984,50
NEC Interchannel,2000,0.14,2,0.07,1,1,239.17,0.05853576953631309,55
NEC Interchannel,2003,0.05,2,0.025,2,2,404.3099999999997,0.012366748287205371,83
NEC Interchannel,2008,0.04,1,0.04,1,1,745.2800000000001,0.00536711034778875,148
NIS America,2005,0.15,1,0.15,1,1,509.8899999999998,0.02941810978838574,68
NIS America,2006,0.15,3,0.049999999999999996,2,1,556.3399999999995,0.026961929755185705,67
NIS America,2007,0.68,5,0.136,2,1,650.7300000000002,0.10449802529466902,51
NIS America,2008,0.1,2,0.05,1,1,745.2800000000001,0.013417775869471875,119
NIS America,2009,1.01,7,0.1442857142857143,4,4,721.5699999999994,0.13997255983480478,50
NIS America,2010,0.88,4,0.22,3,1,653.7199999999998,0.134614207917763,47
NIS America,2011,1.32,5,0.264,2,2,575.0399999999997,0.2295492487479133,37
NIS America,2012,0.54,3,0.18,2,1,425.9499999999997,0.12677544312712768,34
NIS America,2013,0.4,3,0.13333333333333333,2,2,403.7200000000002,0.09907856930545918,38
NIS America,2014,1.9100000000000001,12,0.15916666666666668,3,5,372.04999999999984,0.5133718586211533,24
NIS America,2015,0.72,6,0.12,3,4,287.9499999999999,0.2500434103142908,33
NIS America,2016,0.44999999999999996,5,0.09,2,2,175.41000000000005,0.2565418163160594,31
NIS America,2017,2.0500000000000003,23,0.08913043478260871,4,7,191.92000000000004,1.0681533972488535,18
NIS America,2018,0.8000000000000003,21,0.0380952380952381,3,6,147.96000000000004,0.5406866720735335,28
NIS America,2019,0.25,8,0.03125000000000001,2,3,2.5500000000000003,9.80392156862745,3
NIS America,2020,0.34,3,0.11333333333333334,2,3,3.449999999999999,9.855072463768119,2
Namco,1989,2.05,1,2.05,1,1,76.77000000000001,2.6703139247101726,3
Namco,1990,1.52,1,1.52,1,1,53.330000000000005,2.850178136133508,6
Namco,1993,1.22,1,1.22,1,1,57.01999999999999,2.139600140301649,11
Namco,1995,0.79,1,0.79,1,1,109.02000000000002,0.7246376811594202,23
Namco,1996,4.91,2,2.455,1,2,219.55000000000004,2.2363926212707805,9
Namco,1997,7.16,5,1.432,1,3,221.29000000000005,3.2355732296985846,5
Namco,1998,0.52,2,0.26,1,2,291.6100000000001,0.17832035938410884,41
Namco,1999,3.6,3,1.2,1,3,311.97999999999996,1.1539201230848133,19
Namco,2000,0.11000000000000001,2,0.05500000000000001,1,2,239.17,0.04599239034996029,60
Namco,2001,0.8300000000000001,2,0.41500000000000004,1,2,356.80000000000007,0.23262331838565017,41
Namco,2002,2.5999999999999996,7,0.37142857142857144,4,4,423.5200000000001,0.613902531167359,23
Namco,2003,0.16,2,0.08,2,1,404.3099999999997,0.03957359451905719,73
Namco,2004,0.36,2,0.18,2,2,443.5800000000001,0.08115785202218313,53
Namco,2005,0.26,4,0.065,2,4,509.8899999999998,0.05099139029986862,54
Namco,2006,0.33,3,0.11,1,2,556.3399999999995,0.05931624546140855,45
Namco,2011,0.36,1,0.36,1,1,575.0399999999997,0.06260434056761272,75
Namco Bandai,2006,0.7600000000000001,8,0.095,3,4,556.3399999999995,0.1366071107596076,34
Namco Bandai,2007,1.1300000000000001,10,0.113,4,5,650.7300000000002,0.17365113026908238,38
Namco Bandai,2008,1.5,9,0.16666666666666669,6,6,745.2800000000001,0.20126663804207812,40
Namco Bandai,2009,1.77,12,0.14750000000000002,6,5,721.5699999999994,0.24529844644317275,37
Namco Bandai,2010,1.43,8,0.17875,5,4,653.7199999999998,0.21874808786636488,33
Namco Bandai,2011,0.78,5,0.156,3,4,575.0399999999997,0.13564273789649423,51
Namco Bandai,2012,1.16,3,0.38666666666666666,3,3,425.9499999999997,0.27233243338420016,28
Namco Bandai,2018,0.04,1,0.04,1,1,147.96000000000004,0.02703433360367666,86
Namco Bandai Games,1984,3.43,3,1.1433333333333333,1,3,54.25000000000001,6.322580645161289,2
Namco Bandai Games,1985,1.46,2,0.73,1,2,54.760000000000005,2.66617969320672,2
Namco Bandai Games,1986,5.28,2,2.64,1,1,40.64,12.992125984251969,3
Namco Bandai Games,1987,2.67,2,1.335,1,2,24.360000000000003,10.960591133004925,2
Namco Bandai Games,1988,2.4299999999999997,2,1.2149999999999999,1,2,53.43000000000001,4.548006737787759,4
Namco Bandai Games,1989,1.1,1,1.1,1,1,76.77000000000001,1.432851374234727,5
Namco Bandai Games,1990,0.63,2,0.315,2,1,53.330000000000005,1.181323832739546,10
Namco Bandai Games,1991,1.03,3,0.3433333333333333,2,3,33.74,3.0527563722584468,8
Namco Bandai Games,1992,1.04,2,0.52,1,2,82.41,1.2619827690814223,10
Namco Bandai Games,1993,5.38,8,0.6725,1,4,57.01999999999999,9.435285864608911,2
Namco Bandai Games,1994,1.72,6,0.2866666666666667,1,4,97.46000000000002,1.7648265955263693,15
Namco Bandai Games,1995,2.5199999999999996,11,0.2290909090909091,3,5,109.02000000000002,2.311502476609795,12
Namco Bandai Games,1996,3.4899999999999998,8,0.43624999999999997,4,5,219.55000000000004,1.5896151218401273,12
Namco Bandai Games,1997,6.340000000000001,13,0.4876923076923077,4,7,221.29000000000005,2.8650187536716523,9
Namco Bandai Games,1998,5.860000000000001,9,0.6511111111111111,2,8,291.6100000000001,2.0095332807516884,16
Namco Bandai Games,1999,4.9399999999999995,14,0.3528571428571428,4,7,311.97999999999996,1.5834348355663825,14
Namco Bandai Games,2000,9.700000000000001,14,0.6928571428571428,4,9,239.17,4.055692603587407,6
Namco Bandai Games,2001,7.88,12,0.6566666666666667,5,9,356.80000000000007,2.2085201793721967,12
Namco Bandai Games,2002,12.979999999999999,25,0.5192,5,9,423.5200000000001,3.0647903286739693,10
Namco Bandai Games,2003,10.459999999999999,23,0.4547826086956522,4,8,404.3099999999997,2.5871237416833637,13
Namco Bandai Games,2004,5.49,25,0.21960000000000002,6,9,443.5800000000001,1.2376572433382926,18
Namco Bandai Games,2005,14.789999999999997,41,0.36073170731707327,7,9,509.8899999999998,2.9006256251348335,10
Namco Bandai Games,2006,11.699999999999998,66,0.17727272727272722,9,11,556.3399999999995,2.1030305209044844,12
Namco Bandai Games,2007,7.590000000000001,49,0.15489795918367347,6,10,650.7300000000002,1.1663823705684382,18
Namco Bandai Games,2008,10.91,53,0.20584905660377356,7,9,745.2800000000001,1.4638793473593816,18
Namco Bandai Games,2009,16.77,62,0.27048387096774196,7,10,721.5699999999994,2.3240988400293823,10
Namco Bandai Games,2010,16.41,70,0.23442857142857143,7,9,653.7199999999998,2.5102490362846486,13
Namco Bandai Games,2011,22.080000000000002,76,0.29052631578947363,8,10,575.0399999999997,3.8397328881469135,9
Namco Bandai Games,2012,19.089999999999993,103,0.1853398058252427,9,14,425.9499999999997,4.481746683883086,6
Namco Bandai Games,2013,10.869999999999994,77,0.14116883116883117,8,12,403.7200000000002,2.6924601208758516,10
Namco Bandai Games,2014,13.009999999999996,87,0.14954022988505747,9,11,372.04999999999984,3.496841822335708,9
Namco Bandai Games,2015,19.209999999999997,81,0.23716049382716048,9,7,287.9499999999999,6.6712971001910075,6
Namco Bandai Games,2016,8.629999999999992,57,0.15140350877192982,7,8,175.41000000000005,4.9199019440168685,6
Namco Bandai Games,2017,4.049999999999999,30,0.135,6,10,191.92000000000004,2.110254272613588,13
Namco Bandai Games,2018,1.9100000000000001,8,0.23875,3,2,147.96000000000004,1.2908894295755606,16
Namco Bandai Games,2020,0.01,1,0.01,1,1,3.449999999999999,0.28985507246376824,8
Natsume,1996,1.31,2,0.655,2,2,219.55000000000004,0.5966750170803916,20
Natsume,1997,0.1,1,0.1,1,1,221.29000000000005,0.045189570247186936,70
Natsume,1998,1.58,3,0.5266666666666666,3,3,291.6100000000001,0.5418195535132537,23
Natsume,2000,0.7100000000000001,3,0.23666666666666666,2,2,239.17,0.2968599740770164,37
Natsume,2001,0.76,3,0.25333333333333335,2,3,356.80000000000007,0.21300448430493268,42
Natsume,2002,0.8799999999999999,6,0.14666666666666667,2,4,423.5200000000001,0.2077823951643369,40
Natsume,2003,0.5900000000000001,3,0.19666666666666668,2,2,404.3099999999997,0.1459276297890234,51
Natsume,2004,0.79,1,0.79,1,1,443.5800000000001,0.1780963974931241,40
Natsume,2005,0.68,5,0.136,3,3,509.8899999999998,0.1333620977073487,40
Natsume,2006,0.9400000000000001,7,0.13428571428571429,4,3,556.3399999999995,0.1689614264658304,31
Natsume,2007,1.23,6,0.20500000000000002,3,4,650.7300000000002,0.1890184869300631,34
Natsume,2008,2.09,7,0.2985714285714286,2,3,745.2800000000001,0.2804315156719622,33
Natsume,2009,2.04,6,0.33999999999999997,4,3,721.5699999999994,0.2827168535277245,33
Natsume,2010,1.6699999999999997,7,0.23857142857142855,2,5,653.7199999999998,0.25546105366211835,30
Natsume,2011,0.9299999999999999,2,0.46499999999999997,2,1,575.0399999999997,0.16172787979966619,44
Natsume,2014,0.18,2,0.09,1,2,372.04999999999984,0.048380594006181984,48
Natsume,2015,0.06,1,0.06,1,1,287.9499999999999,0.020836950859524233,76
Natsume,2016,0.09,1,0.09,1,1,175.41000000000005,0.051308363263211886,62
Natsume,2018,0.31000000000000005,3,0.10333333333333335,2,2,147.96000000000004,0.20951608542849418,43
Navarre Corp,2008,0.05,1,0.05,1,1,745.2800000000001,0.006708887934735937,138
Navarre Corp,2010,0.66,1,0.66,1,1,653.7199999999998,0.10096065593832225,55
Naxat Soft,2008,0.01,1,0.01,1,1,745.2800000000001,0.0013417775869471874,185
Neko Entertainment,2007,0.06,2,0.03,2,2,650.7300000000002,0.009220413996588444,119
Neko Entertainment,2008,0.05,2,0.025,2,2,745.2800000000001,0.006708887934735937,138
Neko Entertainment,2009,0.02,1,0.02,1,1,721.5699999999994,0.002771733858114946,163
Neko Entertainment,2010,0.18,2,0.09,1,2,653.7199999999998,0.02753472434681516,89
Neocore Games,2018,0.04,2,0.02,2,1,147.96000000000004,0.02703433360367666,86
NetRevo,2010,0.02,1,0.02,1,1,653.7199999999998,0.0030594138163127955,144
NetRevo,2012,0.01,1,0.01,1,1,425.9499999999997,0.0023476933912431053,111
New,1995,0.36,1,0.36,1,1,109.02000000000002,0.33021463951568514,36
New World Computing,1992,0.01,1,0.01,1,1,82.41,0.012134449702705982,24
New World Computing,1993,0.02,1,0.02,1,1,57.01999999999999,0.0350754121360926,36
NewKidCo,1998,0.55,2,0.275,1,1,291.6100000000001,0.18860807242549976,40
NewKidCo,1999,0.45999999999999996,3,0.15333333333333332,2,2,311.97999999999996,0.14744534906083726,53
NewKidCo,2001,0.01,1,0.01,1,1,356.80000000000007,0.0028026905829596407,98
NewKidCo,2002,0.26,1,0.26,1,1,423.5200000000001,0.06139025311673591,63
NewKidCo,2003,0.17,4,0.0425,3,3,404.3099999999997,0.04204694417649826,72
NewKidCo,2004,0.02,1,0.02,1,1,443.5800000000001,0.004508769556787952,94
Nexon,2010,0.03,1,0.03,1,1,653.7199999999998,0.004589120724469193,133
Nicalis,2017,0.6100000000000001,5,0.122,1,2,191.92000000000004,0.31784076698624425,34
Nicalis,2018,0.11000000000000001,4,0.0275,2,3,147.96000000000004,0.07434441741011083,62
Nichibutsu,1995,0.28,1,0.28,1,1,109.02000000000002,0.25683360851219955,43
Nighthawk Interactive,2016,0.13999999999999999,4,0.035,3,1,175.41000000000005,0.07981300952055181,53
Nighthawk Interactive,2017,0.14,5,0.028,4,4,191.92000000000004,0.07294706127553147,60
Nighthawk Interactive,2018,0.32999999999999996,6,0.055,3,3,147.96000000000004,0.2230332522303324,42
Nihon Falcom Corporation,2012,0.43,2,0.215,2,1,425.9499999999997,0.10095081582345353,39
Nihon Falcom Corporation,2014,0.12,2,0.06,1,1,372.04999999999984,0.032253729337454656,54
Nihon Falcom Corporation,2015,0.15,1,0.15,1,1,287.9499999999999,0.05209237714881058,56
Nihon Falcom Corporation,2016,0.14,4,0.035,2,1,175.41000000000005,0.07981300952055184,48
Nihon Falcom Corporation,2018,0.03,1,0.03,1,1,147.96000000000004,0.020275750202757497,94
Nintendo,1983,10.959999999999999,6,1.8266666666666667,1,3,37.529999999999994,29.203304023447913,2
Nintendo,1984,45.56000000000001,9,5.062222222222222,1,6,54.25000000000001,83.9815668202765,1
Nintendo,1985,50.77,8,6.34625,1,4,54.760000000000005,92.71365960555148,1
Nintendo,1986,17.67,8,2.20875,1,3,40.64,43.47933070866142,1
Nintendo,1987,11.950000000000001,4,2.9875,1,3,24.360000000000003,49.05582922824301,1
Nintendo,1988,36.440000000000005,6,6.073333333333334,1,4,53.43000000000001,68.20138498970616,1
Nintendo,1989,63.88000000000001,9,7.097777777777779,1,5,76.77000000000001,83.2095870782858,1
Nintendo,1990,35.49,7,5.07,3,5,53.330000000000005,66.54790924432777,1
Nintendo,1991,15.97,13,1.2284615384615385,3,9,33.74,47.3325429756965,1
Nintendo,1992,39.90999999999999,13,3.07,3,7,82.41,48.42858876349957,1
Nintendo,1993,20.27,10,2.0269999999999997,3,7,57.01999999999999,35.548930199929856,1
Nintendo,1994,25.99,11,2.362727272727273,3,5,97.46000000000002,26.667350707982756,1
Nintendo,1995,18.119999999999994,12,1.51,2,6,109.02000000000002,16.620803522289478,2
Nintendo,1996,74.25999999999999,20,3.7129999999999996,3,9,219.55000000000004,33.82373035754952,1
Nintendo,1997,26.26,14,1.8757142857142857,3,7,221.29000000000005,11.86678114691129,2
Nintendo,1998,49,18,2.722222222222222,2,10,291.6100000000001,16.803264634271795,1
Nintendo,1999,65.71000000000001,21,3.1290476190476193,3,11,311.97999999999996,21.062247579973082,1
Nintendo,2000,34.900000000000006,25,1.3960000000000001,2,10,239.17,14.592131120123764,1
Nintendo,2001,50.35000000000002,26,1.9365384615384615,5,9,356.80000000000007,14.111547085201796,1
Nintendo,2002,48.86999999999999,23,2.1247826086956523,3,8,423.5200000000001,11.539006422364936,2
Nintendo,2003,40.3,31,1.3,2,10,404.3099999999997,9.967599119487527,2
Nintendo,2004,61.80000000000001,60,1.03,3,10,443.5800000000001,13.932097930474772,2
Nintendo,2005,132.50999999999996,52,2.5482692307692307,3,12,509.8899999999998,25.987958187059956,1
Nintendo,2006,208.00999999999996,61,3.4100000000000006,4,11,556.3399999999995,37.38900672250785,1
Nintendo,2007,105.58000000000001,48,2.199583333333333,4,12,650.7300000000002,16.224855162663467,1
Nintendo,2008,92.96000000000004,35,2.656,2,11,745.2800000000001,12.473164448261059,1
Nintendo,2009,132.95999999999995,39,3.4092307692307693,2,12,721.5699999999994,18.426486688748156,1
Nintendo,2010,65.63000000000001,38,1.727105263157895,3,10,653.7199999999998,10.03946643823044,3
Nintendo,2011,53.08,32,1.6587500000000002,3,9,575.0399999999997,9.230662214802452,2
Nintendo,2012,61.03,39,1.5648717948717947,4,12,425.9499999999997,14.327972766756671,1
Nintendo,2013,55.16000000000001,28,1.9699999999999998,2,9,403.7200000000002,13.662934707222822,1
Nintendo,2014,51.669999999999995,25,2.0667999999999997,2,10,372.04999999999984,13.88791829055235,1
Nintendo,2015,27.940000000000005,36,0.7761111111111112,2,9,287.9499999999999,9.703073450251786,3
Nintendo,2016,7.130000000000001,17,0.4194117647058824,2,8,175.41000000000005,4.064762556296675,8
Nintendo,2017,6.49,15,0.43266666666666664,2,9,191.92000000000004,3.3816173405585652,8
Nintendo,2018,3.9999999999999996,14,0.2857142857142857,2,7,147.96000000000004,2.703433360367666,10
Nintendo,2019,0.8200000000000001,2,0.41000000000000003,1,1,2.5500000000000003,32.15686274509804,1
Nippon Amuse,2002,0.09,1,0.09,1,1,423.5200000000001,0.021250472232716276,85
Nippon Columbia,2012,0.28,1,0.28,1,1,425.9499999999997,0.06573541495480696,45
Nippon Columbia,2013,0.22999999999999998,2,0.11499999999999999,1,2,403.7200000000002,0.05697017735063903,44
Nippon Columbia,2014,0.24000000000000002,2,0.12000000000000001,1,1,372.04999999999984,0.06450745867490933,43
Nippon Columbia,2015,0.17,2,0.085,1,1,287.9499999999999,0.059038027435318656,54
Nippon Columbia,2016,0.1,3,0.03333333333333333,2,2,175.41000000000005,0.05700929251467988,59
Nippon Columbia,2017,0.29000000000000004,5,0.058,2,4,191.92000000000004,0.1511046269278866,42
Nippon Columbia,2018,0.03,1,0.03,1,1,147.96000000000004,0.020275750202757497,94
Nippon Cultural Broadcasting eXtend,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
Nippon Ichi Software,1998,0.04,1,0.04,1,1,291.6100000000001,0.013716950721854526,94
Nippon Ichi Software,2007,0.57,7,0.08142857142857143,2,2,650.7300000000002,0.0875939329675902,53
Nippon Ichi Software,2008,0.6699999999999999,8,0.08374999999999999,4,3,745.2800000000001,0.08989909832546156,60
Nippon Ichi Software,2009,1.3600000000000003,11,0.12363636363636363,4,3,721.5699999999994,0.18847790235181638,43
Nippon Ichi Software,2010,1.16,12,0.09666666666666666,2,4,653.7199999999998,0.1774460013461421,39
Nippon Ichi Software,2011,1.7900000000000003,9,0.1988888888888889,3,5,575.0399999999997,0.3112826933778522,30
Nippon Ichi Software,2012,0.43000000000000005,5,0.08600000000000001,3,3,425.9499999999997,0.10095081582345354,38
Nippon Ichi Software,2013,3.4699999999999998,18,0.1927777777777778,2,3,403.7200000000002,0.8595065887248584,18
Nippon Ichi Software,2014,2.859999999999999,21,0.1361904761904762,4,7,372.04999999999984,0.768713882542669,20
Nippon Ichi Software,2015,1.4700000000000004,11,0.13363636363636364,4,4,287.9499999999999,0.5105052960583438,21
Nippon Ichi Software,2016,0.7000000000000002,17,0.0411764705882353,3,4,175.41000000000005,0.3990650476027592,27
Nippon Ichi Software,2017,0.060000000000000005,5,0.012,2,3,191.92000000000004,0.03126302626094206,75
Nippon Ichi Software,2018,0.05,5,0.01,3,3,147.96000000000004,0.03379291700459583,78
Nippon Telenet,1996,0.26,2,0.13,1,1,219.55000000000004,0.1184240491915281,54
Nitroplus,2014,0.01,1,0.01,1,1,372.04999999999984,0.002687810778121221,81
Nitroplus,2015,0.01,1,0.01,1,1,287.9499999999999,0.0034728251432540385,98
Nobilis,2007,0.060000000000000005,2,0.03,2,2,650.7300000000002,0.009220413996588444,117
Nobilis,2008,1.6500000000000004,7,0.2357142857142857,1,4,745.2800000000001,0.22139330184628597,35
Nobilis,2009,0.09999999999999999,4,0.025,3,3,721.5699999999994,0.013858669290574731,120
Nobilis,2010,0.17,2,0.085,2,2,653.7199999999998,0.02600501743865876,93
Nordcurrent,2007,0.05,1,0.05,1,1,650.7300000000002,0.00768367833049037,123
Nordcurrent,2008,0.2,1,0.2,1,1,745.2800000000001,0.02683555173894375,96
Nordcurrent,2009,0.23,1,0.23,1,1,721.5699999999994,0.031874939368321885,97
Nordcurrent,2010,0.11,2,0.055,2,1,653.7199999999998,0.016826775989720374,108
Nordic Games,2008,0.27,1,0.27,1,1,745.2800000000001,0.03622799484757406,86
Nordic Games,2009,1.24,4,0.31,1,2,721.5699999999994,0.17184749920312667,45
Nordic Games,2010,0.76,5,0.152,1,2,653.7199999999998,0.11625772501988622,52
Nordic Games,2011,0.8099999999999999,4,0.20249999999999999,1,1,575.0399999999997,0.14085976627712862,50
Nordic Games,2012,0.55,5,0.11,2,2,425.9499999999997,0.12912313651837082,33
Nordic Games,2013,0.06999999999999999,3,0.023333333333333334,2,1,403.7200000000002,0.017338749628455354,65
Nordic Games,2014,0.11,2,0.055,2,1,372.04999999999984,0.029565918559333437,56
Nordic Games,2015,0.9500000000000001,13,0.07307692307692308,4,5,287.9499999999999,0.3299183886091337,26
Nordic Games,2016,0.05,5,0.01,4,2,175.41000000000005,0.02850464625733994,72
NovaLogic,2005,0.8,2,0.4,2,1,509.8899999999998,0.1568965855380573,35
NovaLogic,2009,0.02,1,0.02,1,1,721.5699999999994,0.002771733858114946,163
Now Production,2009,0.01,1,0.01,1,1,721.5699999999994,0.001385866929057473,178
Number None,2009,0.03,1,0.03,1,1,721.5699999999994,0.004157600787172419,156
O-Games,2009,0.35,3,0.11666666666666667,2,3,721.5699999999994,0.04850534251701156,88
O-Games,2010,0.7900000000000003,12,0.06583333333333334,4,5,653.7199999999998,0.12084684574435546,49
O-Games,2011,0.39,8,0.04875,4,3,575.0399999999997,0.06782136894824711,69
