appid,steam_name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,median_forever,price,initialprice,discount,ccu,genres,tags,languages,release_date,windows,mac,linux
333580,"Slow Down, Bull",Insomniac Games,Insomniac Games,NA,NA,NA,84,NA,NA,NA,1.99,1.99,0,NA,1|4|23,19|597|492,NA,04/20/2015,TRUE,TRUE,TRUE
333650,Pahelika: Revelations HD,Ironcode Gaming,Ironcode Gaming,NA,NA,NA,42,NA,NA,NA,13.99,13.99,0,NA,25|4|23|2,21|492|1756|4166|15277|597|9|1698|1664|4057|4182|5716|3839,NA,03/02/2015,TRUE,FALSE,FALSE
333930,Dirty Bomb,Splash Damage,Warchest Ltd.,NA,NA,NA,81,NA,NA,NA,0,0,NA,NA,1|37,620519|113|1775|4155|3878|4036|128|3835|7481|4182|1695|4345|1663|3859|1774|19|5711|3839|1734|1685,NA,06/02/2015,TRUE,FALSE,FALSE
333950,Medieval Engineers,Keen Software House,Keen Software House,NA,NA,NA,52,NA,NA,NA,9.99,9.99,75,NA,1|23|28|2,1643|3810|9|493|19|4182|492|4175|1685|21|4166|1732|4172|3968|1695|5363|3859|599|1702|1662,NA,03/17/2020,TRUE,FALSE,FALSE
334070,Hektor,Rubycone,Rubycone,NA,NA,NA,61,NA,NA,NA,9.99,9.99,0,NA,1|25|23,1667|492|19|21|1721|3839|4182|4166,NA,03/13/2015,TRUE,TRUE,FALSE
334100,Extreme Exorcism,Golden Ruby Games,Ripstone,NA,NA,NA,79,NA,NA,NA,5.99,5.99,85,NA,1|25|4|23,492|597|3871|7368|19|21|1625|1685|3859|4840|1667|3964,NA,09/23/2015,TRUE,TRUE,FALSE
334120,Armikrog,Pencil Test Studios,Versus Evil|tinyBuild,NA,NA,NA,58,NA,NA,NA,9.99,9.99,0,NA,25|23,21|1698|4136|14720|1693|769306|1664|1719|4182|1756|492|7782|3834|4004,NA,09/30/2015,TRUE,TRUE,TRUE
334190,Insanity's Blade,Causal Bit Games Inc.,Monster Bath Studios Inc.,NA,NA,NA,73,NA,NA,NA,5.99,5.99,0,NA,1|4|23,4345|19|1756|1773|9541|6691|4026|7743|3841|4604|4182|7368|4667|597|492|3964|1625|4004|3871|1667,NA,12/05/2014,TRUE,FALSE,FALSE
334270,Star Traders: 4X Empires,Trese Brothers,Trese Brothers,NA,NA,NA,63,NA,NA,NA,9.99,9.99,80,NA,23|28|2,1670|3942|1643|1755|1673|4291|7569|599|9|3871|4168|8945|1741|4791|6310|4325|4695|4754|4364|12472,NA,12/17/2014,TRUE,TRUE,TRUE
334300,Fake Colours,Beyond-Limits-Games|FCG,Budget Friendly Entertainment,NA,NA,NA,83,NA,NA,NA,14.99,14.99,0,NA,4|23|2,492|597|9|1664|5537|1756,NA,01/01/2015,TRUE,TRUE,TRUE
334940,Yoku's Island Express,Villa Gorilla,Team17 Digital Ltd,NA,NA,NA,95,NA,NA,NA,19.99,19.99,80,NA,25|23,6621|1628|3968|1695|3871|6815|7481|597|3834|21|1625|4182|5350|492|4726|1756|5537,NA,05/29/2018,TRUE,FALSE,FALSE
335000,Tormentum - Dark Sorrow,OhNoo Studio,OhNoo Studio,NA,NA,NA,94,NA,NA,NA,11.99,11.99,0,NA,25|4|23,1698|4604|1684|597|6426|1742|4182|4345|3952|1714|1710|1693|21|4342|1664|4166|1667|492|1756|3871,NA,03/04/2015,TRUE,TRUE,FALSE
335070,VRC PRO,Virtual Racing Industries Ltd.,Virtual Racing Industries Ltd.,NA,NA,NA,86,NA,NA,NA,44.99,44.99,0,NA,1|4|23|9|28|18,699|599|701|492|19|597|1100687|3859,NA,03/24/2015,TRUE,FALSE,FALSE
335670,LISA,Dingaling Productions,Serenity Forge,NA,NA,NA,95,NA,NA,NA,19.99,19.99,0,NA,25|23|3,5923|122|10695|4434|21|3871|4182|4136|1667|4166|1719|3798|1742|3835|1721|5577|492|6426|3964|4342,NA,12/15/2014,TRUE,TRUE,TRUE
336060,Raptor: Call of The Shadows - 2015 Edition,Scott Host,Apogee Entertainment,NA,NA,NA,71,NA,NA,NA,4.99,4.99,0,NA,1|4,4885|4255|92092|3942|597|1678|6691|3916|4004|4182|1773|7782|15045|4026|3871|4791|4821|11104|19|3964,NA,02/13/2015,TRUE,FALSE,FALSE
336110,Bloody Streets,Headless Wizard,Headless Wizard,NA,NA,NA,79,NA,NA,NA,4.99,4.99,0,NA,1|23,492|19|1659|4637|4345|4026,NA,03/12/2015,TRUE,FALSE,FALSE
336130,Shardlight,Wadjet Eye Games,Wadjet Eye Games,NA,NA,NA,90,NA,NA,NA,14.99,14.99,0,NA,25|23|3,21|1698|5716|1664|1697|6971|1693|6815|122|7208|492|3835|3964|4182|4166|1742|3871,NA,03/08/2016,TRUE,TRUE,TRUE
336140,Unavowed,Wadjet Eye Games,Wadjet Eye Games,NA,NA,NA,95,NA,NA,NA,14.99,14.99,0,NA,25|23|3,21|1698|4166|3871|4057|4342|7208|6971|4604|4747|3952|6052|492|1742|10808|3964|5716|6426|5613|4182,NA,08/08/2018,TRUE,TRUE,TRUE
336150,Virtual Pool 4,Celeris,Celeris,NA,NA,NA,82,NA,NA,NA,24.99,24.99,0,NA,18,701|17927|599|3859|4182|363767,NA,05/11/2015,TRUE,FALSE,FALSE
336240,Typoman,Brainseed Factory,Brainseed Factory,NA,NA,NA,86,NA,NA,NA,9.99,9.99,0,NA,25|23,3871|24003|1667|1674|492|1664|3798|5537|1756|1625|1710|21,NA,08/15/2016,TRUE,TRUE,TRUE
336420,Bloodsports.TV,Toadman Interactive|Fatshark,Fatshark,NA,NA,NA,78,NA,NA,NA,9.99,9.99,0,NA,1|25|4|23|18|2,19|1646|597|701|3859|1645|4182|4136|1676|128|4667|872|492|1718|1685|3835|1662|6730|9|21,NA,03/30/2015,TRUE,FALSE,FALSE
336610,Outcast 1.1,Fresh3D,THQ Nordic,NA,NA,NA,89,NA,NA,NA,5.99,5.99,0,NA,1|25|3,21|19|5708|1673|6691|3814|4004|4166|7782|1693|1697|1695|122|1732|3942|4182|1756,NA,12/18/2014,TRUE,FALSE,FALSE
336780,Pilot Brothers 3: Back Side of the Earth,1C Wireless,Fulqrum Publishing,NA,NA,NA,64,NA,NA,NA,4.99,4.99,0,NA,25|4,21|597|1698|1719,NA,01/22/2015,TRUE,FALSE,FALSE
336930,Redux: Dark Matters,KTX Software,Signo & Arte,NA,NA,NA,55,NA,NA,NA,9.99,9.99,0,NA,1|23,19|492|4255,NA,12/12/2014,TRUE,FALSE,FALSE
337340,Finding Paradise,Freebird Games,Freebird Games|Serenity Forge,NA,NA,NA,97,NA,NA,NA,9.99,9.99,75,NA,25|23|3,1742|5608|5186|5984|4791|1719|4726|7208|4004|4947|4434|5577|3964|21|122|3871|4182|4136|4166|11014,NA,12/14/2017,TRUE,TRUE,TRUE
337360,Dead Island Retro Revenge,Empty Clip Studios,Deep Silver,NA,NA,NA,61,NA,NA,NA,4.99,4.99,80,NA,1,19|1659|4182|4004|4158|3964|8666|1773|3871|4345|4667,NA,06/01/2016,TRUE,FALSE,FALSE
337460,18 Wheels of Steel: Pedal to the Metal,SCS Software,Cosmi Valusoft,NA,NA,NA,90,NA,NA,NA,9.99,9.99,55,NA,28,599|1644|12472|4182|597,NA,06/05/2020,TRUE,FALSE,FALSE
337480,Zombie Vikings,Zoink Games,Zoink Games,NA,NA,NA,79,NA,NA,NA,11.99,11.99,0,NA,1|25,19|21|1685|3841|4158|1659|1719|4840|11634|3859|3871,NA,12/07/2015,TRUE,FALSE,FALSE
337960,ClusterPuck 99,PHL Collective,PHL Collective,NA,NA,NA,80,NA,NA,NA,4.99,4.99,0,NA,23|18,701|492|7368|3878|7481|3859|5055|1756,NA,01/23/2015,TRUE,TRUE,TRUE
337970,Wildlife Park - Wild Creatures,b-alive gmbh,b-alive gmbh,NA,NA,NA,65,NA,NA,NA,5.99,5.99,0,NA,4|23|28|2,599|9|12472|5160|21|3964|4328|5851|8945|4166|4711|5300|492|597|1643|1695|3810|4175|4695|5350,NA,04/01/2015,TRUE,TRUE,FALSE
338140,Venetica,Deck13,Deck13,NA,NA,NA,79,NA,NA,NA,9.99,9.99,0,NA,1|25|23|3,122|7208|19|21|4182|492|1684|1697|1695|4231,NA,01/23/2015,TRUE,FALSE,FALSE
338170,Ratz Instagib,Lino Slahuschek,Rarebyte,NA,NA,NA,89,NA,NA,NA,8.99,8.99,0,NA,1|23,492|19|8122|1698|4136|4026|4195|597|4191|4562|4305|4726|1663|5547|3859|1734|1774|3839|4252|4345,NA,07/27/2016,TRUE,TRUE,FALSE
338390,The Technomancer,Spiders,Focus Entertainment,NA,NA,NA,67,NA,NA,NA,9.99,9.99,0,NA,1|3,122|19|5611|6426|6650|1742|4166|1756|4231|4747|12095|4947|3942|1695|4182|1697|4115|3835|21|6702,NA,06/28/2016,TRUE,FALSE,FALSE
338530,Trouble In The Manor,Charyb Games,Charyb Games,NA,NA,NA,66,NA,NA,NA,0.99,0.99,0,NA,1|4|23,597|19|492|3859|1667|1775|3964,NA,11/17/2015,TRUE,FALSE,FALSE
338810,Demise of Nations,Noble Master LLC,Noble Master LLC,NA,NA,NA,81,NA,NA,NA,0,0,NA,NA,23|2|37,113|9|493|1677|1678|597|1708|3871|6948|1667|1643|7368|492|1670|3859|1741|1717|4364|3987|4182,NA,08/08/2017,TRUE,TRUE,TRUE
338980,MOAI: Build Your Dream,Alawar Entertainment|Toyman Interactive,ESDigital Games,NA,NA,NA,80,NA,NA,NA,6.99,6.99,0,NA,4|28|2,597|9|599|16689|21|492|1654|4166|1643|4726,NA,02/26/2015,TRUE,TRUE,FALSE
339120,Fork Parker's Holiday Profit Hike,Dodge Roll,Devolver Digital,NA,NA,NA,83,NA,NA,NA,0,0,NA,NA,1|25|37|23,113|1625|1756|4136|492|19|21|3964|3871|4026|3859|4036,NA,12/18/2014,TRUE,TRUE,FALSE
339130,Morningstar: Descent to Deadrock,Red Herring Labs,Phoenix Online Publishing,NA,NA,NA,93,NA,NA,NA,9.99,9.99,0,NA,25|23,21|1698|3942|492|1755|4234|1664|4182,NA,02/17/2015,TRUE,TRUE,FALSE
339190,Dead Synchronicity: Tomorrow Comes Today,Fictiorama Studios,Daedalic Entertainment,NA,NA,NA,83,NA,NA,NA,9.99,9.99,90,NA,25|23,21|1698|5153|4342|1664|1721|4182|5611|6691|5030|492|3835|3871|1742|1756|4166|5716|1667,NA,04/10/2015,TRUE,TRUE,TRUE
339340,Resident Evil 0,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",NA,NA,NA,80,NA,NA,NA,19.99,19.99,0,NA,1|25,1667|1659|1662|7208|1664|1742|4026|4345|3814|3859|1756|1774|3978|21|1693|19|4182|5708|1697|4166,NA,01/19/2016,TRUE,FALSE,FALSE
339400,Runestone Keeper,Blackfire,Cimugames,NA,NA,NA,84,NA,NA,NA,9.99,9.99,0,NA,4|23|3|2,9|122|1716|492|597|3959|1677|1720|3964,NA,03/23/2015,TRUE,TRUE,FALSE
339600,VEGA Conflict,KIXEYE,KIXEYE,NA,NA,NA,58,NA,NA,NA,0,0,NA,NA,29|2|37,113|3871|3810|6730|19|1775|3942|1662|3834|1678|3859|4182|1755|128|9|3993|7332|4637|1695|1676,NA,12/14/2015,TRUE,TRUE,FALSE
339690,Paperbound,Dissident Logic,Dissident Logic,NA,NA,NA,89,NA,NA,NA,9.99,9.99,0,NA,1|23,492|19,NA,03/31/2015,TRUE,FALSE,FALSE
339700,"I, Gladiator",Steel Monkeys,Next Dimension Game Adventures Ltd.,NA,NA,NA,63,NA,NA,NA,7.99,7.99,0,NA,1|25|23|3,19|122|21|492|4345,NA,04/07/2015,TRUE,FALSE,FALSE
339790,rFactor,Image Space Incorporated,Image Space Incorporated,NA,NA,NA,91,NA,NA,NA,24.99,24.99,0,NA,9|28|18,699|599|701|1669|1100687|3859|1644|4175,NA,03/02/2015,TRUE,FALSE,FALSE
339800,HuniePop,HuniePot,HuniePot,NA,NA,NA,95,NA,NA,NA,9.99,9.99,0,NA,23|3|28|2,6650|5611|4726|1719|492|122|597|1742|9|3871|24904|1756|12095|4085|9551|9130|1664|1665|4947|4182,NA,01/19/2015,TRUE,TRUE,TRUE
339830,The Church in the Darkness,Paranoid Productions,Fellow Traveller,NA,NA,NA,60,NA,NA,NA,19.99,19.99,90,NA,1|25|23,19|492|4182|4598|5716|1756|4166|4252|1695|1721|3959|4106|21|4667|6426|1687|4342|6971|1742|3834,NA,08/02/2019,TRUE,TRUE,FALSE
339840,The Moment of Silence,House of Tales,HandyGames,NA,NA,NA,65,NA,NA,NA,14.99,14.99,0,NA,25|23,21|492|1698|5030|3942|1742,NA,03/27/2015,TRUE,FALSE,FALSE
339850,Overclocked: A History of Violence,House of Tales,HandyGames,NA,NA,NA,74,NA,NA,NA,14.99,14.99,0,NA,25|23,21|1698|492|5186|1742|5716,NA,04/03/2015,TRUE,FALSE,FALSE
340050,Survivalist,Bob,Ginormocorp Incorporated,NA,NA,NA,80,NA,NA,NA,4.99,4.99,0,NA,1|25|23|3|28|2,1662|1659|3859|3810|1685|4182|1676|4791|1702|4231|1100689|3834|122|1695|19|9|7332|21|3835|599,NA,01/30/2015,TRUE,FALSE,FALSE
340070,Battle Ranch,Playboom,Senpai Industrial Studios,NA,NA,NA,49,NA,NA,NA,1.99,1.99,0,NA,4|23|2,9|492|4085|597|1645|3871|4182|4255|5350|1719|4136,NA,02/02/2015,TRUE,TRUE,TRUE
340520,Tallowmere,Chris McFarland,Chris McFarland,NA,NA,NA,90,NA,NA,NA,3.99,3.99,0,NA,1|23,492|42804|5154|4182|3841|4840|7481|1716|1759|5125|4711|3959|5379|1646|1720|1684|4236|3964|5228|4345,NA,03/03/2015,TRUE,TRUE,TRUE
340560,Wanted Corp.,Eko Software,Eko Software,NA,NA,NA,46,NA,NA,NA,11.99,11.99,0,NA,1,19|3843|3841,NA,12/08/2016,TRUE,FALSE,FALSE
341000,Mad Games Tycoon,Eggcode,Eggcode,NA,NA,NA,90,NA,NA,NA,14.99,14.99,0,NA,4|23|28|2,12472|599|1702|4845|4202|4711|5432|4166|4182|5851|4562|4791|9|4695|597|1643|1649|7332|3810|8945,NA,09/13/2016,TRUE,TRUE,FALSE
341160,Steam Heroes,ProjectorGames,KISS ltd,NA,NA,NA,29,NA,NA,NA,5.99,5.99,0,NA,1|25|4|23,492|597|19|21|1665|1664,NA,01/30/2015,TRUE,FALSE,FALSE
341270,Samphi,Greeny Games Studio,Greeny Games Studio,NA,NA,NA,53,NA,NA,NA,4.99,4.99,0,NA,23|3|70,122|492|493|3871|3810|1702|3859,NA,03/18/2016,TRUE,FALSE,FALSE
341310,Greyfox,Lesley Dodd,Senpai Industrial Studios,NA,NA,NA,76,NA,NA,NA,1.99,1.99,0,NA,25|23|3,5577|21|1742|3834|4004|4234|4434|1664|1684|4791|492|4085|122|4182|3964|7208|3871|597,NA,02/24/2015,TRUE,FALSE,FALSE
341360,Paparazzi,Pringo Dingo Games,Pringo Dingo Games,NA,NA,NA,55,NA,NA,NA,1.99,1.99,0,NA,1|23,492|19|4136|7368|7113,NA,02/17/2015,TRUE,TRUE,TRUE
341500,Camera Obscura,Anteater Games,Anteater Games|BindleBot,NA,NA,NA,72,NA,NA,NA,1.99,1.99,0,NA,1|25|23|2,3964|1625|3871|4182|1664|4026|5537|4004|597|1621|1684|1742|492|21|8122|1756|19|4085|9|7208,NA,02/19/2015,TRUE,FALSE,FALSE
341800,Keep Talking and Nobody Explodes,Steel Crate Games,Steel Crate Games,NA,NA,NA,97,NA,NA,NA,14.99,14.99,67,NA,23,1685|1664|492|4026|5711|4136|5350|856791|1669|5125|599|9|7368|7178|1770|3841|3859|7108|21978|597,NA,10/08/2015,TRUE,TRUE,TRUE
341870,Tembo The Badass Elephant,GAME FREAK inc.,SEGA,NA,NA,NA,75,NA,NA,NA,14.99,14.99,75,NA,1|25|23,21|19|1625|3871|4182|4136|492|3798,NA,07/21/2015,TRUE,FALSE,FALSE
341940,Hatred,Destructive Creations,Destructive Creations,NA,NA,NA,84,NA,NA,NA,5.99,5.99,0,NA,1|23,4345|4667|4758|1721|1695|1667|4637|5923|3814|1662|4026|4604|19|4342|5611|11333|1774|492|5851|4182,NA,06/01/2015,TRUE,FALSE,TRUE
342180,Arizona Sunshine,Vertigo Games|Jaywalkers Interactive,Vertigo Games,NA,NA,NA,79,NA,NA,NA,19.99,19.99,0,NA,1|25|23,19|21978|1663|1774|3839|3978|492|1685|1695|4667|4182|3835|1659|3859|1667|1662|4508|3843|21|4345,NA,12/06/2016,TRUE,FALSE,FALSE
342240,SCHAR: Blue Shield Alliance,Brainshape Games,BA Productions LLC,NA,NA,NA,56,NA,NA,NA,3.99,3.99,0,NA,1|23,19|492|3871|1751|3964|4791|3916|7481|5154|1685|7368|3859|3841|4758|1755|4840|1774|1773|4637|4255,NA,03/03/2015,TRUE,FALSE,FALSE
342310,RIOT - Civil Unrest,Leonard Menchiari|IV Productions|Ivan Venturi Productions,Silver Lining Interactive,NA,NA,NA,68,NA,NA,NA,16.99,16.99,0,NA,23|28|2,9|599|3987|3859|6378|4182|493|4754|492|3964|26921|4853|19|3871|1676|4667,NA,02/12/2019,TRUE,FALSE,FALSE
342480,Gunscape,Blowfish Studios,Blowfish Studios,NA,NA,NA,66,NA,NA,NA,19.99,19.99,0,NA,1|23,19|492|1662|3841|3964|4182|4667|1685|21|1732|10816|493|3859|1663|1774|3810|113|1643|1695|3839,NA,03/02/2016,TRUE,TRUE,TRUE
342550,Phantasmal,Eyemobi Ltd.,Eyemobi Ltd.,NA,NA,NA,44,NA,NA,NA,0,0,NA,NA,23,1667|3859|4026|5125|1716|1685|492|3978|7432|4166|113|1663|3959|1662,NA,04/14/2016,TRUE,FALSE,FALSE
342580,12 Labours of Hercules,Jetdogs Studios|Zoom Out Games,Jetdogs Studios,NA,NA,NA,93,NA,NA,NA,2.99,2.99,0,NA,4|2,597|16689|21|5350|11123|1671|379975|9|4182|16094|8945|1664|3871|492|12472,NA,03/23/2015,TRUE,TRUE,TRUE
342940,Project: Gorgon,"Elder Game, LLC","Elder Game, LLC",NA,NA,NA,83,NA,NA,NA,24.99,24.99,0,NA,23|29|3,128|122|21|3916|492|1754|1684|1695|493|3810|1702|12095,NA,01/29/2026,TRUE,TRUE,TRUE
342990,15 Days,House of Tales,HandyGames,NA,NA,NA,36,NA,NA,NA,9.99,9.99,0,NA,25|4|23,21|597|492|1698|3987|4166|4182,NA,04/01/2015,TRUE,FALSE,FALSE
343000,The Mystery of the Druids,House of Tales,HandyGames,NA,NA,NA,51,NA,NA,NA,4.99,4.99,0,NA,25,21|1698|1721|10397|5613|5716|4182|1667,NA,04/07/2015,TRUE,FALSE,FALSE
343100,Overture,Black Shell Games,Plug In Digital,NA,NA,NA,75,NA,NA,NA,4.99,4.99,0,NA,1|25|4|23|3|2,42804|492|3959|9|4236|4004|3871|1646|4182|4026|4758|1756|19|122|3964|1716|21|4885|1720|597,NA,01/26/2015,TRUE,FALSE,FALSE
343120,Motorbike,baKno Games,baKno Games,NA,NA,NA,60,NA,NA,NA,24.99,24.99,0,NA,1|4|23|9|28|18,699|701|19|492|597|599|21978|198913,NA,01/19/2015,TRUE,TRUE,TRUE
343780,Cat Goes Fishing,Cat5Games,NA,NA,NA,NA,94,NA,NA,NA,6.99,6.99,0,NA,4|23|28,15564|17894|4305|13577|1664|30358|1773|4026|1654|599|5350|1721|3871|4726|492|597|4136|3834|4182|9157,NA,01/19/2015,TRUE,FALSE,FALSE
343830,Deja Vu II: MacVenture Series,Zojoi,Zojoi,NA,NA,NA,63,NA,NA,NA,2.99,2.99,0,NA,25|23,21|492|1698|6052|1693|3964|4026|7743,NA,01/26/2015,TRUE,TRUE,FALSE
343860,Tacoma,Fullbright,Fullbright|Serenity Forge,NA,NA,NA,86,NA,NA,NA,19.99,19.99,80,NA,25|23,5900|1742|5716|4182|4234|4295|44868|4115|7702|597|1756|21978|21|3942|492|1755|7208|3834|3839|4166,NA,08/02/2017,TRUE,TRUE,TRUE
344030,Ghost Pirates of Vooju Island,Autumn Moon,Viva Media,NA,NA,NA,53,NA,NA,NA,9.99,9.99,0,NA,25|4,21|597|1698|1681|4136,NA,01/27/2015,TRUE,FALSE,FALSE
344130,Cataegis : The White Wind,Acido Cinza,KISS ltd,NA,NA,NA,67,NA,NA,NA,4.99,4.99,0,NA,1|23,19|492|3964|1625|4004|4026|3871,NA,09/25/2015,FALSE,FALSE,FALSE
344160,World of Cinema - Movie Tycoon,Pepi Games,Pepi Games,NA,NA,NA,31,NA,NA,NA,4.99,4.99,0,NA,4|23|28|2,9|599|492|597,NA,04/02/2015,TRUE,FALSE,FALSE
344230,Pixel Puzzles 2: Birds,Pixel Puzzles,Pixel Puzzles,NA,NA,NA,78,NA,NA,NA,4.99,4.99,0,NA,4|23|28|2,597|492|599|9|1664,NA,02/20/2015,TRUE,FALSE,FALSE
344300,Heckabomb,Allicorn Games,KISS ltd,NA,NA,NA,61,NA,NA,NA,5.99,5.99,0,NA,1|23,492|19|4758|1773|4255,NA,02/27/2015,TRUE,FALSE,FALSE
344440,Sacra Terra: Angelic Night,Alawar Casual,Alawar Casual,NA,NA,NA,86,NA,NA,NA,2.99,2.99,0,NA,25|4,597|21|1738|1698|4182|492|4190|1664,NA,07/02/2015,TRUE,FALSE,FALSE
344630,Princess Evangile,MOONSTONE,MangaGamer,NA,NA,NA,90,NA,NA,NA,34.99,34.99,0,NA,25|4,4947|4085|597|1719|4136|5984|5608|21|3871|4182|31275|11014|3799|4726|1742|6971|6426|4305|9551|4486,NA,03/27/2015,TRUE,FALSE,FALSE
344770,fault - milestone two side: above,ALICE IN DISSONANCE,ALICE IN DISSONANCE,NA,NA,NA,96,NA,NA,NA,14.99,14.99,0,NA,23,3799|4085|597|3871|1742|492|7208|1756|4182|1684|21|7250,NA,09/08/2015,TRUE,TRUE,TRUE
344820,Forsaken Fortress Strategy,Photon Arena,KISS ltd,NA,NA,NA,33,NA,NA,NA,9.99,9.99,0,NA,23|3|28|2|70,9|122|493|492|599|1659|7332|1662,NA,09/18/2015,TRUE,FALSE,FALSE
344850,Big Pharma,Twice Circled,Positech Games,NA,NA,NA,77,NA,NA,NA,24.99,24.99,0,NA,23|28|2,12472|599|8945|597|7332|3871|3810|1669|1643|5350|4975|4726|1100688|9|255534|492|1664|4695|4182|5851,NA,08/27/2015,TRUE,TRUE,TRUE
344910,Sun Blast,OBLONE Software,Senpai Industrial Studios,NA,NA,NA,65,NA,NA,NA,1.99,1.99,0,NA,1|25|23,19|4255|4182|56690|4026|492|21|4085|1773|1755|1774|3942|1697,NA,04/03/2015,TRUE,TRUE,TRUE
345010,Ascent - The Space Game,Fluffy Kitten Studios,Fluffy Kitten Studios,NA,NA,NA,67,NA,NA,NA,19.99,19.99,0,NA,23|29|28|2,1755|128|599|9|492|3942|5794|493,NA,04/12/2016,TRUE,FALSE,FALSE
345080,Flame Over,Laughing Jackal LTD,Ghostlight LTD,NA,NA,NA,73,NA,NA,NA,11.99,11.99,0,NA,1|23,42804|4255|1774|4136|5125|19|1664|4195|4305|5350|17894|492|4637|4758|4026|3959|1773|5851|1716|4791,NA,05/28/2015,TRUE,FALSE,FALSE
345200,Tasty Blue,Dingo Games,Dingo Games,NA,NA,NA,89,NA,NA,NA,7.99,7.99,0,NA,1|25|4|23,597|19|113|1662|21|1667|5350|7368|1654|10816|1719|7481|492|4182|9157|4136|3841|3871|3859|4726,NA,02/11/2015,TRUE,TRUE,FALSE
345370,TyranoBuilder Visual Novel Studio,STRIKEWORKS,STRIKEWORKS,NA,NA,NA,84,NA,NA,NA,14.99,14.99,0,NA,57,3799|13906|8013|87|4085,NA,03/27/2015,TRUE,TRUE,FALSE
345480,Lumo,Triple Eh? Ltd,Triple Eh? Ltd,NA,NA,NA,72,NA,NA,NA,3.99,3.99,50,NA,25|23,492|21|4004|5537|5851|4106,NA,05/24/2016,TRUE,TRUE,TRUE
345610,The Fruit of Grisaia,Frontwing,Frontwing USA,NA,NA,NA,92,NA,NA,NA,39.99,39.99,0,NA,25|4,3799|4085|21|9551|4726|597|1721|5186|6426|4667|1756|19|6650|1742|6971|5611|4947|12095|1719|4182,NA,05/30/2015,TRUE,FALSE,FALSE
345650,Without Within,InvertMouse,InvertMouse,NA,NA,NA,88,NA,NA,NA,0,0,NA,NA,37|23,113|4085|3799|7208|492|4234|4726|1742|4182|4136,NA,01/23/2015,TRUE,TRUE,TRUE
345750,Idol Hands,Pocket Games|Fluid Games|GodSpeed Games,Green Man Gaming Publishing,NA,NA,NA,43,NA,NA,NA,4.99,4.99,0,NA,28|2,9|599|3810|5300|597|1695|492,NA,02/18/2015,TRUE,TRUE,TRUE
345820,Shantae and the Pirate's Curse,WayForward,WayForward,NA,NA,NA,92,NA,NA,NA,19.99,19.99,50,NA,1|25|23|3,1625|1628|4726|4182|1681|4136|3798|122|4026|12095|1684|1719|7208|1756|3871|3964|19|21|4085|492,NA,04/23/2015,TRUE,FALSE,FALSE
346140,Hidden Object Bundle 5 in 1,Alawar Casual,Alawar Casual,NA,NA,NA,67,NA,NA,NA,9.99,9.99,0,NA,25|4,597|21|1738|1698|492|4182|4190,NA,02/27/2015,TRUE,FALSE,FALSE
346210,Garden Rescue,Rainbow Games,Rainbow Games,NA,NA,NA,74,NA,NA,NA,3.99,3.99,0,NA,4|2,9|597|1645,NA,02/02/2015,TRUE,FALSE,FALSE
346420,The Spatials,Weird and Wry,Weird and Wry,NA,NA,NA,69,NA,NA,NA,9.99,9.99,0,NA,23|3|28,599|492|5851|1662|21|3810|4726|8945|4161|19|16598|220585|122|12472|1755|4182|7332|3942|9|1643,NA,03/30/2015,TRUE,TRUE,TRUE
346560,Hero of the Kingdom II,Lonely Troops,Lonely Troops,NA,NA,NA,94,NA,NA,NA,8.99,8.99,0,NA,25|4|23|3,21|597|1684|4172|4234|1742|9|4305|379975|1698|122|492|4182|5851|1681|1738|8945,NA,02/20/2015,TRUE,TRUE,TRUE
347000,InnerSpace,PolyKnight Games,Aspyr,NA,NA,NA,61,NA,NA,NA,19.99,19.99,0,NA,25|23,3834|21|1756|4305|4252|1684|5350|1621|4026|6869|5900|492|15045|1654|1695|30358|4166|7481|4182,NA,01/16/2018,TRUE,TRUE,TRUE
347160,Steredenn,Pixelnest Studio,TyGAMES,NA,NA,NA,87,NA,NA,NA,12.99,12.99,0,NA,1|23,4255|3964|3841|19|3798|3871|3942|1685|6691|3993|7481|7368|1734|1773|1716|3959|4885|42804|1774|5154,NA,10/01/2015,TRUE,TRUE,TRUE
347240,Challenge of the Five Realms,"MicroProse Software, Inc",Atari|Nightdive Studios,NA,NA,NA,66,NA,NA,NA,6.99,6.99,0,NA,25|3,21|122|1693,NA,04/01/2015,TRUE,TRUE,TRUE
347430,Frankenstein: Master of Death,Jetdogs Studios|Fineway Studios,Jetdogs Studios,NA,NA,NA,82,NA,NA,NA,4.99,4.99,0,NA,25|4|23,1738|1698|9|4166|597|21|1664|492|4182|1667|5716|1684,NA,03/09/2015,TRUE,TRUE,TRUE
347440,Pneuma: Breath of Life,BULKHEAD,Deco Digital|Bevel Studios,NA,NA,NA,70,NA,NA,NA,19.99,19.99,0,NA,25|23,21|492|1664|3839|5094|1756,NA,02/27/2015,TRUE,FALSE,FALSE
347560,Terra Incognita Chapter One: The Descendant,Back To Basics Gaming,Back To Basics Gaming,NA,NA,NA,63,NA,NA,NA,1.99,1.99,0,NA,25|23|3|70,493|492|21|122|5577|4434|1742,NA,02/03/2015,TRUE,FALSE,FALSE
