publisher,year,market_share_pct,source_url
Activision,2014,12.001075124311248,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,2015,12.526480291717313,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,2016,11.094008323356707,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,2017,16.855981659024593,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,2018,13.104893214382265,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision Blizzard,2014,0.12901491734981857,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision Value,2001,0.05885650224215246,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision Value,2002,0.021250472232716283,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision Value,2003,0.23991491677178403,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision Value,2004,0.013526308670363859,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision Value,2005,0.009806036596128578,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision Value,2006,0.04493654959197613,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision Value,2007,0.08913066863368833,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision Value,2008,0.1958995276942894,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision Value,2009,0.45595021965990823,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acttil,2016,0.028504646257339946,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Adeline Software,1996,0.07743110908676838,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Aerosoft,2010,0.0015297069081563971,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Aerosoft,2013,0.0049539284652729615,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Aerosoft,2017,0.05210504376823677,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Agatsuma Entertainment,2004,0.01803507822715181,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
