publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,source_url,year_total_sales,market_share_pct,publisher_rank_in_year
Activision,1994,2.08,1,2.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,97.46000000000001,2.1342089062179355,12
Activision,1995,4.21,1,4.21,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,109.02,3.86167675655843,6
Activision,1996,1.9500000000000002,3,0.65,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.888180368936461,17
Activision,1997,2.81,4,0.7025,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,221.29,1.2698269239459534,17
Activision,1998,9.58,16,0.59875,3,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,291.61,3.2852096978841603,8
Activision,1999,11.379999999999999,15,0.7586666666666666,3,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,3.6476697224181036,7
Activision,2000,14.75,14,1.0535714285714286,4,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,239.17,6.167161433290128,5
Activision,2001,18.59,23,0.8082608695652174,6,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,356.8,5.210201793721973,7
Activision,2002,26.1,52,0.5019230769230769,5,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,423.52,6.162636947487722,5
Activision,2003,21.39,35,0.6111428571428571,5,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,404.31,5.290494917266454,5
Activision,2004,39.300000000000004,48,0.81875,6,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,443.58,8.859732179088327,3
Activision,2005,38.910000000000004,77,0.5053246753246753,8,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,7.6310576791072595,3
Activision,2006,20.03,54,0.37092592592592594,10,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,556.34,3.600316353309127,6
Activision,2007,67.54,84,0.804047619047619,9,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,650.73,10.379112688826396,3
Activision,2008,68.07,92,0.7398913043478261,7,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,9.133480034349505,3
Activision,2009,81.67999999999999,130,0.6283076923076923,7,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,11.319761076541429,3
Activision,2010,70.43,98,0.7186734693877551,7,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,10.773725754145506,2
Activision,2011,52.34,79,0.6625316455696203,6,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,9.101975514746801,3
Activision,2012,57.8,53,1.090566037735849,8,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,13.569667801385139,2
Activision,2013,45.36,48,0.945,10,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,11.235509759239077,4
Activision,2014,44.65,45,0.9922222222222222,8,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,12.001075124311248,3
Activision,2015,36.07,42,0.8588095238095238,9,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,12.526480291717313,2
Activision,2016,19.46,29,0.6710344827586207,6,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,11.094008323356707,3
Activision,2017,32.35,10,3.235,4,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,16.855981659024593,1
Activision,2018,19.39,10,1.939,4,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,13.104893214382265,2
Activision Blizzard,2014,0.48,1,0.48,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,372.05,0.12901491734981857,35
Activision Value,2001,0.21,1,0.21,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,356.8,0.05885650224215246,63
Activision Value,2002,0.09,1,0.09,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,423.52,0.021250472232716283,85
Activision Value,2003,0.97,2,0.485,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,404.31,0.23991491677178403,37
Activision Value,2004,0.06,1,0.06,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,443.58,0.013526308670363859,80
Activision Value,2005,0.05,1,0.05,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,509.89,0.009806036596128578,90
Activision Value,2006,0.25,3,0.08333333333333334,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.04493654959197613,50
Activision Value,2007,0.5800000000000001,4,0.14500000000000002,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.08913066863368833,52
Activision Value,2008,1.46,9,0.1622222222222222,4,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.1958995276942894,41
Activision Value,2009,3.29,7,0.47,4,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.45595021965990823,25
Acttil,2016,0.05,1,0.05,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.028504646257339946,72
Adeline Software,1996,0.17,1,0.17,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.07743110908676838,64
Aerosoft,2010,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.0015297069081563971,158
Aerosoft,2013,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.0049539284652729615,78
Aerosoft,2017,0.1,2,0.05,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.05210504376823677,66
Agatsuma Entertainment,2004,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,443.58,0.01803507822715181,75
Agatsuma Entertainment,2010,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.0015297069081563971,158
Agatsuma Entertainment,2012,0.2,1,0.2,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.04695386782486207,55
Agatsuma Entertainment,2013,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.007430892697909443,74
Agetec,1997,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,221.29,0.013556871074156086,75
Agetec,1998,0.19,2,0.095,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,291.61,0.06515551592880903,62
Agetec,1999,0.5800000000000001,5,0.116,1,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,0.18590935316366436,47
Agetec,2000,1.38,3,0.46,1,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,239.17,0.576995442572229,29
Agetec,2001,1.24,11,0.11272727272727273,3,7,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,356.8,0.3475336322869955,33
Agetec,2002,1.48,4,0.37,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,423.52,0.3494522100491122,30
Agetec,2003,0.8,5,0.16,1,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,404.31,0.1978679725952858,40
Agetec,2005,0.27,4,0.0675,2,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,0.052952597619094315,52
Agetec,2006,0.18,1,0.18,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,556.34,0.03235431570622281,62
Agetec,2007,0.18,3,0.06,1,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,650.73,0.02766124198976534,81
Agetec,2008,0.05,2,0.025,2,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.006708887934735938,138
Agetec,2009,0.56,2,0.28,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.07760854802721844,71
Aksys Games,2008,0.12000000000000001,4,0.030000000000000002,3,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.016101331043366255,113
Aksys Games,2009,0.39,4,0.0975,3,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.0540488102332414,79
Aksys Games,2010,1.05,6,0.17500000000000002,3,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.1606192253564217,42
Aksys Games,2011,0.5900000000000001,4,0.14750000000000002,3,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.10260155815247637,63
Aksys Games,2012,0.49,5,0.098,4,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.11503697617091208,36
Aksys Games,2013,0.09,3,0.03,3,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,0.022292678093728327,57
Aksys Games,2014,0.71,10,0.07100000000000001,2,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,0.19083456524660664,32
Aksys Games,2015,0.6,9,0.06666666666666667,3,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.20836950859524223,35
Aksys Games,2016,0.66,8,0.0825,4,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.3762613305968873,28
Aksys Games,2017,0.7200000000000001,10,0.07200000000000001,2,5,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.3751563151313048,32
Aksys Games,2018,0.42,10,0.042,4,6,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.28386050283860503,39
Alawar Entertainment,2009,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.005543467716229887,145
Alawar Entertainment,2011,0.02,2,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.0034780189204229274,135
Alawar Entertainment,2015,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.0034728251432540372,98
Alchemist,2006,1.24,2,0.62,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.22288528597620158,29
Alchemist,2007,0.19,3,0.06333333333333334,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.029197977655863416,76
Alchemist,2008,0.3,7,0.04285714285714286,3,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.04025332760841563,84
Alchemist,2009,0.09,5,0.018,3,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.012472802361517247,126
Alchemist,2010,0.27,11,0.024545454545454544,5,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.04130208652022272,81
Alchemist,2011,0.27999999999999997,9,0.03111111111111111,4,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.048692264885920974,82
Alchemist,2012,0.22,6,0.03666666666666667,3,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.05164925460734828,53
Alchemist,2013,0.2,7,0.028571428571428574,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,0.049539284652729616,48
Alchemist,2015,0.08,2,0.04,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.027782601146032298,70
Alliance Digital Media,2017,0.06,1,0.06,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.03126302626094206,75
Alternative Software,2010,0.07,1,0.07,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.010707948357094781,119
Alternative Software,2015,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.0069456502865080745,91
Alternative Software,2016,0.14,5,0.028,5,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.07981300952055186,48
Altron,2001,0.07,1,0.07,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,356.8,0.01961883408071749,79
Alvion,2009,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.0027717338581149434,163
Alvion,2010,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.0030594138163127942,144
American Softworks,1996,0.23,1,0.23,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.10475973582327487,57
Angel Studios,1991,0.29,1,0.29,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,33.74,0.859513930053349,16
Angel Studios,1994,0.12,1,0.12,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,97.46000000000001,0.12312743689718858,38
Angel Studios,1995,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,109.02,0.027517886626307102,70
Answer Software,1982,0.5,1,0.5,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,56.57,0.8838607035531201,17
Answer Software,1983,0.5,1,0.5,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,37.53,1.332267519317879,9
Anuman,2016,0.05,1,0.05,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.028504646257339946,72
Aqua Plus,1999,0.14,1,0.14,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,311.98,0.04487467145329829,70
Aqua Plus,2006,0.11,1,0.11,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.019772081820469495,73
Aqua Plus,2007,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.0015367356660980745,152
Aqua Plus,2008,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.010734220695577501,123
Aqua Plus,2009,0.12,4,0.03,2,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.016630403148689663,113
Aqua Plus,2010,0.060000000000000005,2,0.030000000000000002,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.009178241448938385,121
Aqua Plus,2011,0.17,3,0.05666666666666667,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.02956316082359488,91
Aqua Plus,2012,0.15,3,0.05,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.03521540086864656,59
Aqua Plus,2013,0.18,3,0.06,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,0.044585356187456654,50
Aqua Plus,2015,0.29000000000000004,5,0.058,3,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.1007119291543671,49
Aqua Plus,2016,0.14,4,0.035,3,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.07981300952055186,48
Aqua Plus,2018,0.05,2,0.025,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.033792917004595836,78
Aquaplus,2008,0.08,1,0.08,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.010734220695577501,123
